"VARIABLE","Variable","TRANSPORT_MODE","Transport mode","SCENARIO","Scenario","COUNTRY_GROUP","Country group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SEA","Southeast Asia","2020","2020",,,"9","Billions",,,2.23028244606487,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SEA","Southeast Asia","2022","2022",,,"9","Billions",,,2.4172600846499,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SEA","Southeast Asia","2025","2025",,,"9","Billions",,,2.48082076682724,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SEA","Southeast Asia","2030","2030",,,"9","Billions",,,2.6843575640135,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SEA","Southeast Asia","2040","2040",,,"9","Billions",,,2.94632064342036,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SEA","Southeast Asia","2050","2050",,,"9","Billions",,,2.99065525252006,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SEA","Southeast Asia","2019","2019",,,"9","Billions",,,363.101214981016,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SEA","Southeast Asia","2020","2020",,,"9","Billions",,,403.047253387086,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SEA","Southeast Asia","2022","2022",,,"9","Billions",,,437.58009263307,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SEA","Southeast Asia","2025","2025",,,"9","Billions",,,453.146405176252,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SEA","Southeast Asia","2030","2030",,,"9","Billions",,,495.820852410811,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SEA","Southeast Asia","2040","2040",,,"9","Billions",,,556.988279705593,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SEA","Southeast Asia","2050","2050",,,"9","Billions",,,580.74343540866,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SEA","Southeast Asia","2019","2019",,,"9","Billions",,,15.4838976151593,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SEA","Southeast Asia","2020","2020",,,"9","Billions",,,14.1640407776727,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SEA","Southeast Asia","2022","2022",,,"9","Billions",,,15.0634756479488,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SEA","Southeast Asia","2025","2025",,,"9","Billions",,,16.0821240230412,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SEA","Southeast Asia","2030","2030",,,"9","Billions",,,17.197718550316,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SEA","Southeast Asia","2040","2040",,,"9","Billions",,,18.2393181627875,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SEA","Southeast Asia","2050","2050",,,"9","Billions",,,17.6527630458522,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SEA","Southeast Asia","2019","2019",,,"9","Billions",,,2.01689147321977,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SEA","Southeast Asia","2020","2020",,,"9","Billions",,,2.23028244606487,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SEA","Southeast Asia","2022","2022",,,"9","Billions",,,2.41546243259452,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SEA","Southeast Asia","2025","2025",,,"9","Billions",,,2.45817674960376,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SEA","Southeast Asia","2030","2030",,,"9","Billions",,,2.66650642553366,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SEA","Southeast Asia","2040","2040",,,"9","Billions",,,2.90447886557628,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SEA","Southeast Asia","2050","2050",,,"9","Billions",,,2.92864817840072,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SEA","Southeast Asia","2019","2019",,,"9","Billions",,,363.101214981016,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SEA","Southeast Asia","2020","2020",,,"9","Billions",,,403.047253387086,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SEA","Southeast Asia","2022","2022",,,"9","Billions",,,437.265114499284,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SEA","Southeast Asia","2025","2025",,,"9","Billions",,,459.188731482318,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SEA","Southeast Asia","2030","2030",,,"9","Billions",,,509.289759643811,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SEA","Southeast Asia","2040","2040",,,"9","Billions",,,582.12557374513,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SEA","Southeast Asia","2050","2050",,,"9","Billions",,,619.423153191549,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SEA","Southeast Asia","2019","2019",,,"9","Billions",,,15.4838976151593,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SEA","Southeast Asia","2020","2020",,,"9","Billions",,,14.1640407776727,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SEA","Southeast Asia","2022","2022",,,"9","Billions",,,15.05252961108,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SEA","Southeast Asia","2025","2025",,,"9","Billions",,,16.0172868638203,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SEA","Southeast Asia","2030","2030",,,"9","Billions",,,17.2525153623146,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SEA","Southeast Asia","2040","2040",,,"9","Billions",,,18.6576692158336,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SEA","Southeast Asia","2050","2050",,,"9","Billions",,,18.3298308172003,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2019","2019",,,"9","Billions",,,24.2936739330516,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2020","2020",,,"9","Billions",,,26.2732445682738,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2022","2022",,,"9","Billions",,,29.4791479623014,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2025","2025",,,"9","Billions",,,31.3428658002933,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2030","2030",,,"9","Billions",,,37.7615663565514,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2040","2040",,,"9","Billions",,,54.3424660859315,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2050","2050",,,"9","Billions",,,77.7638984571028,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2019","2019",,,"9","Billions",,,121.33304247988,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2020","2020",,,"9","Billions",,,131.026257041078,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2022","2022",,,"9","Billions",,,147.293725843872,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2025","2025",,,"9","Billions",,,157.220781493906,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2030","2030",,,"9","Billions",,,190.174653611276,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2040","2040",,,"9","Billions",,,274.013297517786,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2050","2050",,,"9","Billions",,,391.251676208466,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2019","2019",,,"9","Billions",,,9.78019628305503,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2020","2020",,,"9","Billions",,,8.75025932250556,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2022","2022",,,"9","Billions",,,9.79124871652507,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2025","2025",,,"9","Billions",,,11.5210270313419,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2030","2030",,,"9","Billions",,,13.9038173418815,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2040","2040",,,"9","Billions",,,19.5789878764764,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSA","Sub-Saharan Africa","2050","2050",,,"9","Billions",,,26.6111175264356,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSA","Sub-Saharan Africa","2019","2019",,,"9","Billions",,,24.2936739330516,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSA","Sub-Saharan Africa","2020","2020",,,"9","Billions",,,26.2732445682738,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSA","Sub-Saharan Africa","2022","2022",,,"9","Billions",,,29.4791404643257,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSA","Sub-Saharan Africa","2025","2025",,,"9","Billions",,,31.4660602673933,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSA","Sub-Saharan Africa","2030","2030",,,"9","Billions",,,37.947584706301,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSA","Sub-Saharan Africa","2040","2040",,,"9","Billions",,,53.9805937879488,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSA","Sub-Saharan Africa","2050","2050",,,"9","Billions",,,76.6557333041578,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSA","Sub-Saharan Africa","2019","2019",,,"9","Billions",,,121.33304247988,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSA","Sub-Saharan Africa","2020","2020",,,"9","Billions",,,131.026257041078,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSA","Sub-Saharan Africa","2022","2022",,,"9","Billions",,,147.2906391038,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSA","Sub-Saharan Africa","2025","2025",,,"9","Billions",,,161.317592640798,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSA","Sub-Saharan Africa","2030","2030",,,"9","Billions",,,197.463471092519,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSA","Sub-Saharan Africa","2040","2040",,,"9","Billions",,,288.3841459932,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSA","Sub-Saharan Africa","2050","2050",,,"9","Billions",,,419.72725662553,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSA","Sub-Saharan Africa","2019","2019",,,"9","Billions",,,9.78019628305503,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSA","Sub-Saharan Africa","2020","2020",,,"9","Billions",,,8.75025932250556,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSA","Sub-Saharan Africa","2022","2022",,,"9","Billions",,,9.79117617505011,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSA","Sub-Saharan Africa","2025","2025",,,"9","Billions",,,11.4483444881193,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSA","Sub-Saharan Africa","2030","2030",,,"9","Billions",,,13.8148754438212,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSA","Sub-Saharan Africa","2040","2040",,,"9","Billions",,,19.75046746804,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSA","Sub-Saharan Africa","2050","2050",,,"9","Billions",,,27.1169657464413,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSWA","South and Southwest Asia","2019","2019",,,"9","Billions",,,257.947538486709,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSWA","South and Southwest Asia","2020","2020",,,"9","Billions",,,271.742940348964,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSWA","South and Southwest Asia","2022","2022",,,"9","Billions",,,290.280232283224,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSWA","South and Southwest Asia","2025","2025",,,"9","Billions",,,278.789519976155,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSWA","South and Southwest Asia","2030","2030",,,"9","Billions",,,298.897160743018,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSWA","South and Southwest Asia","2040","2040",,,"9","Billions",,,333.586636166065,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","SSWA","South and Southwest Asia","2050","2050",,,"9","Billions",,,334.445580180358,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSWA","South and Southwest Asia","2019","2019",,,"9","Billions",,,581.507450269517,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSWA","South and Southwest Asia","2020","2020",,,"9","Billions",,,603.264859904516,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSWA","South and Southwest Asia","2022","2022",,,"9","Billions",,,650.579321844445,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSWA","South and Southwest Asia","2025","2025",,,"9","Billions",,,661.516143513373,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSWA","South and Southwest Asia","2030","2030",,,"9","Billions",,,724.797765409911,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSWA","South and Southwest Asia","2040","2040",,,"9","Billions",,,860.578774020516,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","SSWA","South and Southwest Asia","2050","2050",,,"9","Billions",,,988.441657601559,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSWA","South and Southwest Asia","2019","2019",,,"9","Billions",,,17.019518446016,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSWA","South and Southwest Asia","2020","2020",,,"9","Billions",,,14.2569034669394,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSWA","South and Southwest Asia","2022","2022",,,"9","Billions",,,15.097217525243,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSWA","South and Southwest Asia","2025","2025",,,"9","Billions",,,18.4956955567559,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSWA","South and Southwest Asia","2030","2030",,,"9","Billions",,,19.8129826214757,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSWA","South and Southwest Asia","2040","2040",,,"9","Billions",,,22.1891050963025,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","SSWA","South and Southwest Asia","2050","2050",,,"9","Billions",,,23.5207294889447,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSWA","South and Southwest Asia","2019","2019",,,"9","Billions",,,257.947538486709,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSWA","South and Southwest Asia","2020","2020",,,"9","Billions",,,271.742940348964,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSWA","South and Southwest Asia","2022","2022",,,"9","Billions",,,274.242898950795,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSWA","South and Southwest Asia","2025","2025",,,"9","Billions",,,261.886706420506,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSWA","South and Southwest Asia","2030","2030",,,"9","Billions",,,279.59485576655,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSWA","South and Southwest Asia","2040","2040",,,"9","Billions",,,308.234133210147,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","SSWA","South and Southwest Asia","2050","2050",,,"9","Billions",,,305.919200423741,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSWA","South and Southwest Asia","2019","2019",,,"9","Billions",,,581.507450269517,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSWA","South and Southwest Asia","2020","2020",,,"9","Billions",,,603.264859904516,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSWA","South and Southwest Asia","2022","2022",,,"9","Billions",,,635.655394020466,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSWA","South and Southwest Asia","2025","2025",,,"9","Billions",,,661.117871698615,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSWA","South and Southwest Asia","2030","2030",,,"9","Billions",,,731.679530283678,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSWA","South and Southwest Asia","2040","2040",,,"9","Billions",,,884.47396170339,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","SSWA","South and Southwest Asia","2050","2050",,,"9","Billions",,,1037.74796965827,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSWA","South and Southwest Asia","2019","2019",,,"9","Billions",,,17.019518446016,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSWA","South and Southwest Asia","2020","2020",,,"9","Billions",,,14.2569034669394,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSWA","South and Southwest Asia","2022","2022",,,"9","Billions",,,14.6307367137036,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSWA","South and Southwest Asia","2025","2025",,,"9","Billions",,,17.8162999079708,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSWA","South and Southwest Asia","2030","2030",,,"9","Billions",,,19.0373066560888,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSWA","South and Southwest Asia","2040","2040",,,"9","Billions",,,21.4180591493884,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","SSWA","South and Southwest Asia","2050","2050",,,"9","Billions",,,22.6642892348244,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2019","2019",,,"9","Billions",,,9.66039870005816,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2020","2020",,,"9","Billions",,,9.87622298923058,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2022","2022",,,"9","Billions",,,11.0243368324097,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2025","2025",,,"9","Billions",,,11.8906927122849,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2030","2030",,,"9","Billions",,,12.7764793899121,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2040","2040",,,"9","Billions",,,13.6933691858164,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2050","2050",,,"9","Billions",,,13.6578083711754,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2019","2019",,,"9","Billions",,,348.375733562497,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2020","2020",,,"9","Billions",,,364.147326346256,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2022","2022",,,"9","Billions",,,390.486888047828,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2025","2025",,,"9","Billions",,,393.991176784939,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2030","2030",,,"9","Billions",,,416.360139900105,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2040","2040",,,"9","Billions",,,447.578148969026,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2050","2050",,,"9","Billions",,,509.726863119961,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2019","2019",,,"9","Billions",,,18.9351740828724,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2020","2020",,,"9","Billions",,,16.3733484188952,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2022","2022",,,"9","Billions",,,17.2668377319226,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2025","2025",,,"9","Billions",,,18.8717811075274,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2030","2030",,,"9","Billions",,,19.3679929247386,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2040","2040",,,"9","Billions",,,19.7241745034823,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","TAP","Transition economies and other Asia Pacific","2050","2050",,,"9","Billions",,,21.2966413624852,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2019","2019",,,"9","Billions",,,9.66039870005816,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2020","2020",,,"9","Billions",,,9.87622298923058,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2022","2022",,,"9","Billions",,,11.0179334006981,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2025","2025",,,"9","Billions",,,11.9186740416838,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2030","2030",,,"9","Billions",,,12.8206058824801,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2040","2040",,,"9","Billions",,,13.7563509663767,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2050","2050",,,"9","Billions",,,13.5357372715952,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2019","2019",,,"9","Billions",,,348.375733562497,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2020","2020",,,"9","Billions",,,364.147326346256,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2022","2022",,,"9","Billions",,,387.347419385139,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2025","2025",,,"9","Billions",,,401.653596483479,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2030","2030",,,"9","Billions",,,429.529445147034,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2040","2040",,,"9","Billions",,,469.094470050514,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2050","2050",,,"9","Billions",,,537.487259508147,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2019","2019",,,"9","Billions",,,18.9351740828724,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2020","2020",,,"9","Billions",,,16.3733484188952,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2022","2022",,,"9","Billions",,,17.1250032883489,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2025","2025",,,"9","Billions",,,18.5704557388661,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2030","2030",,,"9","Billions",,,19.0070233710714,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2040","2040",,,"9","Billions",,,19.4749968077039,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","TAP","Transition economies and other Asia Pacific","2050","2050",,,"9","Billions",,,21.3675267542595,,
